feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
Home area population density - urban or rural England/Wales - Town and Fringe - less sparse,,,,0,1.0,0.0,0.0,0.0,0.0024,0.0067,0.009,0.0,Home area population density - urban or rural_England/Wales - Town and Fringe - less sparse,1.1,5915,Home area population density - urban or rural_England/Wales - Town and Fringe - less sparse >= 0.50,-0.04,-0.04,2
Other ill-defined and unknown causes of morbidity and mortality,,,,0,1.0,0.0,0.0,0.0,0.0029,0.7584,-0.005,0.0005,Other ill-defined and unknown causes of morbidity and mortality,1.46,1258,Other ill-defined and unknown causes of morbidity and mortality >= 3.00,0.25,0.25,2
Alcohol intake frequency. Three or four times a week,,,,0,1.0,0.0,0.0,0.0,0.0019,0.0042,0.009,0.0,Alcohol intake frequency._Three or four times a week,1.05,21264,Alcohol intake frequency._Three or four times a week >= 0.50,0.02,0.09,2
Concentration of HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0013,0.1116,0.002,0.0387,Concentration of HDL Particles,1.21,2381,Concentration of HDL Particles < -2.30,0.07,0.12,2
Overall health rating Excellent,,,,0,1.0,0.0,0.0,0.0,0.0065,0.0,-0.046,0.0012,Overall health rating_Excellent,1.05,81543,Overall health rating_Excellent < 0.50,-0.02,-0.02,2
medication cilexetil,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0972,0.005,0.0,Treatment/medication code | Array 0__cilexetil,1.0,91269,Treatment/medication code | Array 0__cilexetil < 0.29,0.1,0.1,2
Cancer of prostate,,,,0,1.0,0.0,0.0,0.0,0.0022,0.7964,0.0,0.0003,Cancer of prostate,1.01,88093,-0.14 <= Cancer of prostate < 0.15,0.09,0.09,2
medication diclofenac,,,,0,1.0,0.0,0.0,0.0,0.0028,0.0,0.015,0.0001,Treatment/medication code | Array 0__diclofenac,1.0,90740,Treatment/medication code | Array 0__diclofenac < 0.37,0.1,0.1,2
medication capsule,,,,0,1.0,0.0,0.0,0.0,0.0004,0.0,-0.014,0.0007,Treatment/medication code | Array 0__capsule,1.01,88303,Treatment/medication code | Array 0__capsule < 0.24,0.06,0.06,2
(HDL) high density lipoprotein cholesterol genetic risk,,,,0,1.0,0.0,0.0,0.0,0.0129,0.0,-0.021,0.307,(HDL) high density lipoprotein cholesterol genetic risk,1.15,7182,(HDL) high density lipoprotein cholesterol genetic risk < -1.40,0.21,0.21,2
medication 2mg tablet,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0282,0.007,0.0,Treatment/medication code | Array 0__2mg tablet,1.0,91430,Treatment/medication code | Array 0__2mg tablet < 0.46,0.02,0.02,2
Y83.8 - Other surgical procedures,,,,0,1.0,0.0,0.0,0.0,0.0008,0.0399,0.008,0.0002,Y83.8 - Other surgical procedures,0.99,89841,-2.00 <= Y83.8 - Other surgical procedures < 0.00,0.14,0.14,2
Z53.8 - Procedure not carried out for other reasons,,,,0,1.0,0.0,0.0,0.0,0.0057,0.1478,-0.006,0.0003,Z53.8 - Procedure not carried out for other reasons,1.47,1325,-5.30 <= Z53.8 - Procedure not carried out for other reasons < -0.68,-0.05,-0.05,2
Concentration of Large HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0008,0.0,-0.025,0.0679,Concentration of Large HDL Particles,1.47,954,-3.10 <= Concentration of Large HDL Particles < -2.30,0.07,0.15,2
Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0001,-0.013,0.0001,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,1.01,88450,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent < 0.50,0.04,0.04,2
"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0018,0.0,0.014,0.0001,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones_Blood pressure medication",1.23,3018,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones_Blood pressure medication >= 0.50",0.2,0.2,2
medication alfacalcidol,,,,0,1.0,0.0,0.0,0.0,0.0009,0.0,0.038,0.0004,Treatment/medication code | Array 0__alfacalcidol,1.0,91465,Treatment/medication code | Array 0__alfacalcidol < 0.50,0.21,0.21,2
"N18.3 - Chronic kidney disease, stage",,,,0,1.0,0.0,0.0,0.0,0.0083,0.1787,0.012,0.0011,"N18.3 - Chronic kidney disease, stage 3",0.98,90180,"-0.83 <= N18.3 - Chronic kidney disease, stage 3 < 1.20",0.04,0.04,2
Overall health rating Poor,,,,0,1.0,0.0,0.0,0.0,0.0033,0.0,0.056,0.0014,Overall health rating_Poor,1.6,6756,Overall health rating_Poor >= 0.50,-0.05,-0.05,2
Alcohol intake frequency. One to three times a month,,,,0,1.0,0.0,0.0,0.0,0.0013,0.0,-0.028,0.0004,Alcohol intake frequency._One to three times a month,1.03,82577,Alcohol intake frequency._One to three times a month < 0.50,0.02,0.09,2
Hip circumference,,,,0,1.0,0.0,0.0,0.0,0.0957,0.0,0.022,0.0023,Hip circumference,1.21,1302,2.80 <= Hip circumference < 4.50,-0.08,-0.08,2
Concentration of IDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0022,0.0,-0.033,0.0604,Concentration of IDL Particles,1.43,2252,-3.80 <= Concentration of IDL Particles < -2.40,0.01,0.09,2
medication glucosamine product,,,,0,1.0,0.0,0.0,0.0,0.0002,0.0,-0.015,0.0001,Treatment/medication code | Array 0__glucosamine product,1.0,90546,Treatment/medication code | Array 0__glucosamine product < 0.30,0.1,0.1,2
